Seq.ID	Subtype	Type
gi|1031655881|gb|ANG24321.1|	TEM-1	beta-lactam
gi|1031655966|gb|ANG24357.1|	TEM-1	beta-lactam
gi|1031656033|gb|ANG24385.1|	TEM-1	beta-lactam
gi|1031656085|gb|ANG24407.1|	TEM-1	beta-lactam
gi|1031656232|gb|ANG24468.1|	TEM-1	beta-lactam
gi|1031656791|gb|ANG24706.1|	TEM-1	beta-lactam
gi|1031656810|gb|ANG24713.1|	TEM-1	beta-lactam
gi|1031657016|gb|ANG24801.1|	TEM-1	beta-lactam
gi|1031657082|gb|ANG24830.1|	TEM-1	beta-lactam
gi|1031657475|gb|ANG24989.1|	TEM-1	beta-lactam
gi|1031658245|gb|ANG25309.1|	TEM-1	beta-lactam
gi|1031659054|gb|ANG25658.1|	TEM-1	beta-lactam
gi|1031659099|gb|ANG25678.1|	TEM-1	beta-lactam
gi|1031659229|gb|ANG25733.1|	TEM-1	beta-lactam
gi|1031659353|gb|ANG25787.1|	TEM-1	beta-lactam
gi|1031659397|gb|ANG25804.1|	TEM-1	beta-lactam
gi|1031659669|gb|ANG25919.1|	TEM-1	beta-lactam
gi|1031661007|gb|ANG26493.1|	TEM-1	beta-lactam
gi|1031662238|gb|ANG27022.1|	TEM-1	beta-lactam
gi|1031662604|gb|ANG27179.1|	TEM-1	beta-lactam
gi|1031662882|gb|ANG27305.1|	TEM-1	beta-lactam
gi|1031663070|gb|ANG27398.1|	TEM-1	beta-lactam
gi|1031663106|gb|ANG27416.1|	TEM-1	beta-lactam
gi|1031663473|gb|ANG27598.1|	TEM-1	beta-lactam
gi|1031663675|gb|ANG27698.1|	TEM-1	beta-lactam
gi|1031663809|gb|ANG27765.1|	TEM-1	beta-lactam
gi|1031664029|gb|ANG27874.1|	TEM-1	beta-lactam
gi|1031664346|gb|ANG28032.1|	TEM-1	beta-lactam
gi|1031664416|gb|ANG28066.1|	TEM-1	beta-lactam
gi|1031664524|gb|ANG28120.1|	TEM-1	beta-lactam
gi|1031664546|gb|ANG28131.1|	TEM-1	beta-lactam
gi|1031664792|gb|ANG28254.1|	TEM-1	beta-lactam
gi|1031665539|gb|ANG28625.1|	TEM-1	beta-lactam
gi|1031666097|gb|ANG28903.1|	TEM-1	beta-lactam
gi|1031666286|gb|ANG28997.1|	TEM-1	beta-lactam
gi|1031666304|gb|ANG29006.1|	TEM-1	beta-lactam
gi|1031666449|gb|ANG29078.1|	TEM-1	beta-lactam
gi|1031666764|gb|ANG29235.1|	TEM-1	beta-lactam
gi|1031667346|gb|ANG29526.1|	TEM-1	beta-lactam
gi|1031667374|gb|ANG29540.1|	TEM-1	beta-lactam
gi|1031667533|gb|ANG29619.1|	TEM-1	beta-lactam
gi|1031667539|gb|ANG29622.1|	TEM-1	beta-lactam
gi|1031667787|gb|ANG29746.1|	TEM-1	beta-lactam
gi|1031667883|gb|ANG29794.1|	TEM-1	beta-lactam
gi|1031667885|gb|ANG29795.1|	TEM-1	beta-lactam
gi|1031667906|gb|ANG29805.1|	TEM-1	beta-lactam
gi|1031668563|gb|ANG30132.1|	TEM-1	beta-lactam
gi|1031669129|gb|ANG30415.1|	TEM-1	beta-lactam
gi|1031669355|gb|ANG30528.1|	TEM-1	beta-lactam
gi|1031669637|gb|ANG30669.1|	TEM-1	beta-lactam
gi|1031670021|gb|ANG30860.1|	TEM-1	beta-lactam
gi|1031670621|gb|ANG31159.1|	TEM-1	beta-lactam
gi|1031670739|gb|ANG31218.1|	TEM-1	beta-lactam
gi|1031671029|gb|ANG31363.1|	TEM-1	beta-lactam
gi|1031671043|gb|ANG31370.1|	TEM-1	beta-lactam
gi|1031671757|gb|ANG31726.1|	TEM-1	beta-lactam
gi|1031671820|gb|ANG31757.1|	TEM-1	beta-lactam
gi|1031671948|gb|ANG31821.1|	TEM-1	beta-lactam
gi|1031672070|gb|ANG31882.1|	TEM-1	beta-lactam
gi|1031672558|gb|ANG32125.1|	TEM-1	beta-lactam
gi|1031672840|gb|ANG32266.1|	TEM-1	beta-lactam
gi|1031672932|gb|ANG32312.1|	TEM-1	beta-lactam
gi|1031673166|gb|ANG32428.1|	TEM-1	beta-lactam
gi|1031674470|gb|ANG33079.1|	TEM-1	beta-lactam
gi|1031674839|gb|ANG33262.1|	TEM-1	beta-lactam
gi|1031674865|gb|ANG33275.1|	TEM-1	beta-lactam
gi|1031674895|gb|ANG33290.1|	TEM-1	beta-lactam
gi|1031675739|gb|ANG33710.1|	TEM-1	beta-lactam
gi|1031676831|gb|ANG34252.1|	TEM-1	beta-lactam
gi|1031678693|gb|ANG35178.1|	TEM-1	beta-lactam
gi|1031679412|gb|ANG35535.1|	TEM-1	beta-lactam
gi|1031680777|gb|ANG36213.1|	TEM-1	beta-lactam
gi|1031681095|gb|ANG36371.1|	TEM-1	beta-lactam
gi|1031681349|gb|ANG36497.1|	TEM-1	beta-lactam
gi|1031682592|gb|ANG37114.1|	TEM-1	beta-lactam
gi|1031683295|gb|ANG37464.1|	TEM-1	beta-lactam
JF949916.1.gene1.p01	TEM-1	beta-lactam
AF093512.1.gene1.p01	TEM-10	beta-lactam
AF495873.1.gene1.p1	TEM-101	beta-lactam
AY040093.1.gene1.p01	TEM-102	beta-lactam
AF516719.1.gene1.p1	TEM-104	beta-lactam
AF516720.1.gene1.p1	TEM-105	beta-lactam
AY101578.1.gene1.p01	TEM-106	beta-lactam
AY101764.1.gene1.p01	TEM-107	beta-lactam
AF506748.1.gene1.p1	TEM-108	beta-lactam
AY628175.1.gene1.p01	TEM-109	beta-lactam
AY874537.1.gene1.p01	TEM-11	beta-lactam
AY072920.1.gene1.p1	TEM-110	beta-lactam
AF468003.1.gene1.p1	TEM-111	beta-lactam
AY589493.1.gene1.p01	TEM-112	beta-lactam
AY589494.1.gene1.p01	TEM-113	beta-lactam
AY589495.1.gene1.p01	TEM-114	beta-lactam
AF535127.1.gene1.p01	TEM-115	beta-lactam
gb|AAB39956.1|ARO:3000979|TEM-116	TEM-116	beta-lactam
gb|AAN05026.1|ARO:3000980|TEM-117	TEM-117	beta-lactam
AY130282.1.gene1.p1	TEM-117	beta-lactam
AY130285.1.gene1.p1	TEM-118	beta-lactam
gb|AAA25053.1|ARO:3000884|TEM-12	TEM-12	beta-lactam
AY243512.1.gene1.p01	TEM-120	beta-lactam
AY271267.1.gene1.p01	TEM-121	beta-lactam
AY307100.1.gene1.p1	TEM-122	beta-lactam
AY327539.1.gene1.p01	TEM-123	beta-lactam
AY327540.1.gene1.p01	TEM-124	beta-lactam
AY628176.1.gene1.p01	TEM-125	beta-lactam
AY628199.1.gene1.p01	TEM-126	beta-lactam
AY368236.1.gene1.p1	TEM-127	beta-lactam
AY368237.1.gene1.p1	TEM-128	beta-lactam
AJ746225.1.gene1.p01	TEM-129	beta-lactam
AJ866988.1.gene1.p01	TEM-130	beta-lactam
AY436361.1.gene1.p01	TEM-131	beta-lactam
AY491682.1.gene1.p1	TEM-132	beta-lactam
AY528425.1.gene1.p1	TEM-133	beta-lactam
AY574271.1.gene1.p01	TEM-134	beta-lactam
AJ634602.gene.p01	TEM-135	beta-lactam
AY826417.1.gene1.p01	TEM-136	beta-lactam
AM286274.1.gene1.p01	TEM-137	beta-lactam
AY853593.1.gene1.p1	TEM-138	beta-lactam
DQ072853.1.gene1.p01	TEM-139	beta-lactam
AY956335.1.gene1.p1	TEM-141	beta-lactam
DQ388882.1.gene1.p01	TEM-142	beta-lactam
DQ075245.1.gene1.p01	TEM-143	beta-lactam
AM049399.1.gene1.p01	TEM-144	beta-lactam
DQ105528.2.gene1.p01	TEM-145	beta-lactam
DQ105529.2.gene1.p01	TEM-146	beta-lactam
DQ279850.1.gene1.p1	TEM-147	beta-lactam
AM087454.1.gene1.p01	TEM-148	beta-lactam
DQ369751.1.gene1.p01	TEM-149	beta-lactam
AM849805.1.gene1.p01	TEM-15	beta-lactam
AM183304.1.gene1.p01	TEM-150	beta-lactam
DQ834729.1.gene1.p1	TEM-151	beta-lactam
DQ834728.1.gene1.p1	TEM-152	beta-lactam
KC149518.1.gene1.p01	TEM-153	beta-lactam
FJ807656.1.gene1.p01	TEM-154	beta-lactam
DQ679961.1.gene1.p01	TEM-155	beta-lactam
AM941159.1.gene1.p01	TEM-156	beta-lactam
DQ909059.1.gene1.p1	TEM-157	beta-lactam
EF534736.1.gene1.p01	TEM-158	beta-lactam
EF136376.1.gene1.p01	TEM-159	beta-lactam
X65254.1.gene1.p01	TEM-16	beta-lactam
EF136377.1.gene1.p01	TEM-160	beta-lactam
EF468463.1.gene1.p01	TEM-162	beta-lactam
EU815939.1.gene1.p1	TEM-163	beta-lactam
EU274580.1.gene1.p1	TEM-164	beta-lactam
FJ197316.1.gene1.p1	TEM-166	beta-lactam
FJ360884.1.gene1.p01	TEM-167	beta-lactam
FJ919776.1.gene1.p01	TEM-168	beta-lactam
FJ873740.1.gene1.p01	TEM-169	beta-lactam
Y14574.2.gene1.p01	TEM-17	beta-lactam
GQ149347.1.gene4.p1	TEM-171	beta-lactam
GU550123.1.gene1.p1	TEM-176	beta-lactam
FN652295.1.gene1.p01	TEM-177	beta-lactam
X97254.1.gene1.p01	TEM-178	beta-lactam
HQ317449.1.gene1.p1	TEM-182	beta-lactam
HQ529916.1.gene1.p01	TEM-183	beta-lactam
FR848831.1.gene1.p01	TEM-184	beta-lactam
JF795538.1.gene1.p01	TEM-185	beta-lactam
JN227084.1.gene1.p01	TEM-186	beta-lactam
HM246246.1.gene1.p1	TEM-187	beta-lactam
JN211012.1.gene1.p01	TEM-188	beta-lactam
JN254627.1.gene1.p01	TEM-189	beta-lactam
JX042489.1.gene1.p01	TEM-19	beta-lactam
JN416112.1.gene1.p01	TEM-190	beta-lactam
gb|APY23677.1|ARO:3001051|TEM-191	TEM-191	beta-lactam
JF949915.1.gene1.p01	TEM-192	beta-lactam
JN935135.1.gene1.p1	TEM-193	beta-lactam
JN935136.1.gene1.p1	TEM-194	beta-lactam
JN935137.1.gene1.p1	TEM-195	beta-lactam
gb|AFE48832.1|ARO:3001376|TEM-196	TEM-196	beta-lactam
HQ877606.1.gene1.p01	TEM-197	beta-lactam
AB700703.1.gene1.p01	TEM-198	beta-lactam
gb|AFN69127.1|ARO:3001058|TEM-199	TEM-199	beta-lactam
X54606.1.gene1.p01	TEM-2	beta-lactam
Y17581.1.gene1.p01	TEM-20	beta-lactam
JX310327.1.gene1.p01	TEM-201	beta-lactam
KC900516.1.gene1.p1	TEM-205	beta-lactam
KC783461.1.gene1.p01	TEM-206	beta-lactam
KC818234.1.gene1.p01	TEM-207	beta-lactam
KC865667.1.gene1.p01	TEM-208	beta-lactam
KF240808.1.gene1.p01	TEM-209	beta-lactam
Y17582.1.gene1.p01	TEM-21	beta-lactam
KF513179.1.gene1.p1	TEM-211	beta-lactam
KF663615.1.gene1.p1	TEM-213	beta-lactam
gb|AJO16044.1|ARO:3001391|TEM-214	TEM-214	beta-lactam
gb|AJO16045.1|ARO:3001392|TEM-215	TEM-215	beta-lactam
KF944358.1.gene1.p01	TEM-216	beta-lactam
gb|CDN33426.1|ARO:3001394|TEM-217	TEM-217	beta-lactam
gb|AIS39742.1|ARO:3003157|TEM-219	TEM-219	beta-lactam
Y17583.1.gene1.p01	TEM-22	beta-lactam
gb|AIW68620.1|ARO:3003158|TEM-220	TEM-220	beta-lactam
X65253.1.gene1.p01	TEM-24	beta-lactam
gb|WP_047028173.1|ARO:3000896|TEM-26	TEM-26	beta-lactam
U37195.1.gene1.p1	TEM-28	beta-lactam
Y17584.1.gene1.p01	TEM-29	beta-lactam
X64523.1.gene1.p01	TEM-3	beta-lactam
AJ437107.1.gene1.p01	TEM-30	beta-lactam
GU371926.1.gene94.p01	TEM-33	beta-lactam
KC292503.1.gene5.p01	TEM-34	beta-lactam
gb|CDR98216.1|ARO:3000876|TEM-4	TEM-4	beta-lactam
FR717535.1.gene1.p01	TEM-40	beta-lactam
gb|CAA66659.1|ARO:3000911|TEM-42	TEM-42	beta-lactam
U95363.2.gene1.p01	TEM-43	beta-lactam
X95401.1.gene1.p01	TEM-45	beta-lactam
Y10279.1.gene1.p01	TEM-47	beta-lactam
Y10280.1.gene1.p01	TEM-48	beta-lactam
Y10281.1.gene1.p01	TEM-49	beta-lactam
Y13612.1.gene1.p01	TEM-52	beta-lactam
AF104441.1.gene1.p01	TEM-53	beta-lactam
AF104442.1.gene1.p01	TEM-54	beta-lactam
DQ286729.1.gene1.p1	TEM-55	beta-lactam
FJ405211.1.gene1.p01	TEM-57	beta-lactam
gb|AAD45935.1|ARO:3000928|TEM-59	TEM-59	beta-lactam
X57972.1.gene1.p1	TEM-6	beta-lactam
AF047171.1.gene1.p01	TEM-60	beta-lactam
AF332513.1.gene1.p01	TEM-63	beta-lactam
AF091113.2.gene1.p01	TEM-67	beta-lactam
AJ239002.1.gene1.p01	TEM-68	beta-lactam
gb|AAO33760.1|ARO:3000879|TEM-7	TEM-7	beta-lactam
AF188199.1.gene1.p01	TEM-70	beta-lactam
AF203816.1.gene1.p01	TEM-71	beta-lactam
AF157553.1.gene1.p1	TEM-72	beta-lactam
AF190695.1.gene1.p01	TEM-73	beta-lactam
AY130284.1.gene1.p1	TEM-75	beta-lactam
AF190694.1.gene1.p01	TEM-76	beta-lactam
AF190693.1.gene1.p01	TEM-78	beta-lactam
AF190692.1.gene1.p01	TEM-79	beta-lactam
X65252.1.gene1.p01	TEM-8	beta-lactam
AF347054.1.gene1.p1	TEM-80	beta-lactam
AF427127.1.gene1.p01	TEM-81	beta-lactam
AF427128.1.gene1.p01	TEM-82	beta-lactam
AF427129.1.gene1.p01	TEM-83	beta-lactam
AF427130.1.gene1.p01	TEM-84	beta-lactam
AJ277414.1.gene1.p01	TEM-85	beta-lactam
AJ277415.1.gene1.p01	TEM-86	beta-lactam
AF250872.1.gene1.p1	TEM-87	beta-lactam
AY027590.1.gene1.p1	TEM-88	beta-lactam
AY039040.1.gene1.p01	TEM-89	beta-lactam
AF351241.1.gene1.p01	TEM-90	beta-lactam
AB049569.1.gene1.p01	TEM-91	beta-lactam
AF143804.1.gene1.p1	TEM-92	beta-lactam
AJ318093.1.gene1.p01	TEM-93	beta-lactam
AJ318094.1.gene1.p01	TEM-94	beta-lactam
AJ308558.1.gene1.p01	TEM-95	beta-lactam
AY092401.1.gene1.p1	TEM-96	beta-lactam
gb|AAD37403.1|ARO:3003202|TLA-1	TLA-1	beta-lactam
gb|CAG27800.1|ARO:3003203|TLA-2	TLA-2	beta-lactam
gb|BAQ22139.1|ARO:3003204|TLA-3	TLA-3	beta-lactam
gb|ALU64000|ARO:3003713|VCC-1	VCC-1	beta-lactam
AF010416.1.gene1.p01	VEB-1	beta-lactam
gi|987444470|gb|AMD83510.1|	VEB-1	beta-lactam
gb|AAK14294.1|ARO:3003712|VEB-1b	VEB-1b	beta-lactam
AY027870.1.gene1.p01	VEB-2	beta-lactam
AY536519.1.gene1.p01	VEB-3	beta-lactam
EF136375.1.gene1.p01	VEB-4	beta-lactam
EF420108.1.gene1.p01	VEB-5	beta-lactam
ACA34904	VEB-6	beta-lactam
FJ825622.1.gene1.p1	VEB-7	beta-lactam
JX679208.1.gene1.p1	VEB-8	beta-lactam
AF324833.1.gene1.p01	VEB-9	beta-lactam
CAJ43422	y56	beta-lactam
CAL12097	y56	beta-lactam
gi|517909231|ref|WP_019079439.1|	y56	beta-lactam
gi|519721353|ref|WP_020283175.1|	y56	beta-lactam
gi|742414057|ref|WP_038893172.1|	y56	beta-lactam
gi|818397829|ref|WP_046694984.1|	y56	beta-lactam
gi|910771266|ref|WP_050078031.1|	y56	beta-lactam
gi|910783216|ref|WP_050088272.1|	y56	beta-lactam
gi|910794852|ref|WP_050097703.1|	y56	beta-lactam
gi|910807052|ref|WP_050106980.1|	y56	beta-lactam
gi|910877934|ref|WP_050125352.1|	y56	beta-lactam
gi|910880844|ref|WP_050127727.1|	y56	beta-lactam
gi|910885777|ref|WP_050131597.1|	y56	beta-lactam
gi|910886656|ref|WP_050132409.1|	y56	beta-lactam
gi|910904471|ref|WP_050137910.1|	y56	beta-lactam
gi|910920679|ref|WP_050140630.1|	y56	beta-lactam
gi|910959796|ref|WP_050145866.1|	y56	beta-lactam
gi|912029408|ref|WP_050159440.1|	y56	beta-lactam
gi|912451930|ref|WP_050163074.1|	y56	beta-lactam
gi|912859645|ref|WP_050296155.1|	y56	beta-lactam
gi|912862495|ref|WP_050298167.1|	y56	beta-lactam
gi|912864546|ref|WP_050299934.1|	y56	beta-lactam
gi|912948577|ref|WP_050318352.1|	y56	beta-lactam
gi|912970863|ref|WP_050322900.1|	y56	beta-lactam
gi|912985828|ref|WP_050334115.1|	y56	beta-lactam
gi|915697058|ref|WP_050869942.1|	y56	beta-lactam
gi|915713962|ref|WP_050875187.1|	y56	beta-lactam
gi|915860211|ref|WP_050915107.1|	y56	beta-lactam
gi|915865859|ref|WP_050916711.1|	y56	beta-lactam
gi|939342212|ref|WP_054888161.1|	y56	beta-lactam
gi|951138808|ref|WP_057620550.1|	y56	beta-lactam
gi|951144970|ref|WP_057625744.1|	y56	beta-lactam
Q01166	y56	beta-lactam
ZP_04633951	y56	beta-lactam
ZP_04635798	y56	beta-lactam
AAX55643	y56	beta-lactam
gb|AFV91534.1|ARO:3004786|FIM-1	FIM-1	beta-lactam
gi|1028083092|ref|WP_063842248.1|	BcI	beta-lactam
gb|AAA22562.1|ARO:3002878|BcII	BcII	beta-lactam
ABY44328	BcII	beta-lactam
gb|AAR20596.1|ARO:3004189|Bla2	Bla2	beta-lactam
gb|AVX51087.1|ARO:3004559|CAM-1	CAM-1	beta-lactam
M63556.1.gene1.p01	CcrA beta-lactamase	beta-lactam
AAM93063	CcrA beta-lactamase	beta-lactam
AAR04097	CcrA beta-lactamase	beta-lactam
AAR04099	CcrA beta-lactamase	beta-lactam
BAC06841	CcrA beta-lactamase	beta-lactam
gi|1028110993|ref|WP_063865205.1|	CcrA beta-lactamase	beta-lactam
gi|1028110994|ref|WP_063865206.1|	CcrA beta-lactamase	beta-lactam
gi|1047414821|ref|WP_065739491.1|	CcrA beta-lactamase	beta-lactam
gi|492364765|ref|WP_005821510.1|	CcrA beta-lactamase	beta-lactam
EF672680.1.gene1.p01	CGB-1	beta-lactam
gb|AIL46641.1|ARO:3000579|Chryseobacterium	Chryseobacterium meningosepticum BlaB	beta-lactam
X96858.1.gene1.p01	Chryseobacterium meningosepticum BlaB	beta-lactam
gb|AGC92784.1|ARO:3000848|DIM-1	DIM-1	beta-lactam
AF416700.1.gene1.p01	EBR-1	beta-lactam
gi|518820280|ref|WP_019976234.1|	EBR-1	beta-lactam
gi|740502789|ref|WP_038333643.1|	EBR-2	beta-lactam
CAF05908	GIM-1	beta-lactam
gb|AIY26289.1|ARO:3003194|GIM-2	GIM-2	beta-lactam
gb|AMY61250.1|ARO:3004092|HMB-1	HMB-1	beta-lactam
AB104852.1.gene2.p01	IMP-1	beta-lactam
CAK55562	IMP-1	beta-lactam
AB074433.1.gene1.p01	IMP-10	beta-lactam
AB074436.1.gene1.p01	IMP-11	beta-lactam
AJ420864.1.gene1.p01	IMP-12	beta-lactam
AJ550807.1.gene4.p01	IMP-13	beta-lactam
CAD55935	IMP-13	beta-lactam
AY553332.1.gene1.p01	IMP-14	beta-lactam
AY553333.1.gene1.p01	IMP-15	beta-lactam
AJ584652.2.gene3.p01	IMP-16	beta-lactam
AY780674.2.gene1.p01	IMP-18	beta-lactam
EF118171.1.gene4.p01	IMP-19	beta-lactam
AJ243491.gene.p01	IMP-2	beta-lactam
AB196988.1.gene1.p01	IMP-20	beta-lactam
AB204557.1.gene1.p01	IMP-21	beta-lactam
DQ361087.2.gene1.p01	IMP-22	beta-lactam
EF192154.1.gene1.p01	IMP-24	beta-lactam
EU541448.1.gene1.p01	IMP-25	beta-lactam
GU045307.1.gene1.p1	IMP-26	beta-lactam
JF894248.1.gene1.p1	IMP-27	beta-lactam
JQ407409.1.gene2.p01	IMP-28	beta-lactam
HQ438058.1.gene1.p01	IMP-29	beta-lactam
AB010417.1.gene1.p01	IMP-3	beta-lactam
DQ522237.1.gene3.p01	IMP-30	beta-lactam
KF148593.1.gene1.p01	IMP-31	beta-lactam
JQ002629.1.gene1.p01	IMP-32	beta-lactam
JN848782.1.gene1.p01	IMP-33	beta-lactam
AB715422.1.gene4.p01	IMP-34	beta-lactam
JF816544.1.gene1.p01	IMP-35	beta-lactam
JX131372.1.gene1.p01	IMP-37	beta-lactam
HQ875573.1.gene1.p01	IMP-38	beta-lactam
AF244145.1.gene1.p01	IMP-4	beta-lactam
ACJ76644	IMP-4	beta-lactam
AB753457.1.gene1.p01	IMP-40	beta-lactam
AB753458.1.gene1.p01	IMP-41	beta-lactam
AB753456.1.gene1.p01	IMP-42	beta-lactam
AB777500.1.gene4.p01	IMP-43	beta-lactam
AB777501.1.gene2.p01	IMP-44	beta-lactam
gb|AIA58910.1|ARO:3002236|IMP-45	IMP-45	beta-lactam
gb|AIT76110.1|ARO:3002239|IMP-48	IMP-48	beta-lactam
gb|AKO63210.1|ARO:3003657|IMP-49	IMP-49	beta-lactam
AF290912.1.gene1.p01	IMP-5	beta-lactam
gb|BAQ56016.1|ARO:3003659|IMP-51	IMP-51	beta-lactam
gb|BAR80870.1|ARO:3004823|IMP-52	IMP-52	beta-lactam
gb|ALT07696.1|ARO:3004494|IMP-55	IMP-55	beta-lactam
gb|ALT53802.1|ARO:3004495|IMP-56	IMP-56	beta-lactam
AB040994.1.gene1.p1	IMP-6	beta-lactam
AF318077.1.gene2.p01	IMP-7	beta-lactam
AF322577.2.gene2.p01	IMP-8	beta-lactam
ABD85195	IMP-8	beta-lactam
AY033653.3.gene6.p01	IMP-9	beta-lactam
AF099139.1.gene1.p01	IND-1	beta-lactam
GU206353.1.gene1.p01	IND-10	beta-lactam
HM245379.1.gene1.p01	IND-11	beta-lactam
HM245380.1.gene1.p01	IND-12	beta-lactam
HM367709.1.gene1.p01	IND-14	beta-lactam
AB563173.1.gene1.p01	IND-15	beta-lactam
AF219127.1.gene1.p1	IND-2	beta-lactam
AF219130.1.gene1.p1	IND-2a	beta-lactam
AF219131.2.gene1.p2	IND-3	beta-lactam
AF219135.2.gene1.p2	IND-4	beta-lactam
AY504627.1.gene1.p1	IND-5	beta-lactam
AM087455.2.gene1.p01	IND-6	beta-lactam
AB529520.1.gene1.p01	IND-7	beta-lactam
GU186044.1.gene1.p01	IND-8	beta-lactam
GU186045.1.gene1.p01	IND-9	beta-lactam
AY028464.1.gene1.p01	JOHN-1	beta-lactam
AB364006.1.gene1.p01	KHM-1	beta-lactam
AAP70377	KHM-1	beta-lactam
AF441286.1.gene1.p01	MUS-1	beta-lactam
gb|AKN19901.1|ARO:3003842|MUS-2	MUS-2	beta-lactam
CAZ39946.1	NDM-1	beta-lactam
AGT37351.1	NDM-10	beta-lactam
AJE61443.1	NDM-11	beta-lactam
BAO79439.1	NDM-12	beta-lactam
BAQ02518.1	NDM-13	beta-lactam
AJP18054.1	NDM-14	beta-lactam
AKF43458.1	NDM-15	beta-lactam
AWM64865.1	NDM-16	beta-lactam
AOT73359.1	NDM-17	beta-lactam
APZ75411.1	NDM-18	beta-lactam
ASC49561.1	NDM-19	beta-lactam
JF703135.1.gene1.p1	NDM-2	beta-lactam
AQY45923.1	NDM-20	beta-lactam
JQ734687.1.gene1.p01	NDM-3	beta-lactam
JQ348841.1.gene1.p01	NDM-4	beta-lactam
JN104597.1.gene1.p01	NDM-5	beta-lactam
JN967644.1.gene1.p01	NDM-6	beta-lactam
JX262694.1.gene1.p01	NDM-7	beta-lactam
AB744718.1.gene1.p01	NDM-8	beta-lactam
AGU91756.1	NDM-9	beta-lactam
gb|AJP77076|ARO:3003715|PEDO-3	PEDO-3	beta-lactam
AAT90847	SFB-1	beta-lactam
GQ288397.1.gene1.p01	SIM-1	beta-lactam
AAT90846	SLB-1	beta-lactam
gb|CAD37801.1|ARO:3003793|SPM-1	SPM-1	beta-lactam
gb|CBY88906.1|ARO:3004105|TMB-1	TMB-1	beta-lactam
gb|BAM73613.1|ARO:3004106|TMB-2	TMB-2	beta-lactam
AF441287.1.gene1.p01	TUS-1	beta-lactam
gb|AAF94716.1|ARO:3004289|Vibrio	Vibrio cholerae varG	beta-lactam
AF317511.1.gene2.p01	VIM-1	beta-lactam
CAJ65586	VIM-1	beta-lactam
gi|970317850|ref|WP_058685394.1|	VIM-1	beta-lactam
AY524989.1.gene1.p01	VIM-10	beta-lactam
AY605049.2.gene1.p01	VIM-11	beta-lactam
DQ143913.1.gene4.p01	VIM-12	beta-lactam
DQ365886.1.gene1.p01	VIM-13	beta-lactam
AY635904.1.gene1.p01	VIM-14	beta-lactam
ABK63186	VIM-14	beta-lactam
EU419745.1.gene1.p01	VIM-15	beta-lactam
EU419746.1.gene1.p01	VIM-16	beta-lactam
gb|ABW90721.1|ARO:3002287|VIM-17	VIM-17	beta-lactam
AM778091.1.gene1.p01	VIM-18	beta-lactam
FJ822963.1.gene1.p01	VIM-19	beta-lactam
AF191564.1.gene2.p01	VIM-2	beta-lactam
CAU08343	VIM-2	beta-lactam
gi|720062603|pdb|4NQ2|A	VIM-2	beta-lactam
gi|925170824|gb|ALC79323.1|	VIM-2	beta-lactam
GQ414736.1.gene1.p01	VIM-20	beta-lactam
GQ242167.1.gene1.p01	VIM-23	beta-lactam
HM855205.1.gene1.p01	VIM-24	beta-lactam
HM750249.1.gene1.p01	VIM-25	beta-lactam
FR748153.1.gene2.p01	VIM-26	beta-lactam
gi|753534206|pdb|4UWS|B	VIM-26	beta-lactam
HQ858608.1.gene1.p01	VIM-27	beta-lactam
JF900599.1.gene1.p01	VIM-28	beta-lactam
gi|983425423|ref|WP_060589395.1|	VIM-29	beta-lactam
AF300454.1.gene1.p01	VIM-3	beta-lactam
JN129451.1.gene1.p01	VIM-30	beta-lactam
gb|AFK24647.1|ARO:3002301|VIM-31	VIM-31	beta-lactam
gb|AEZ49857.1|ARO:3002302|VIM-32	VIM-32	beta-lactam
JX258134.1.gene1.p01	VIM-33	beta-lactam
JX013656.1.gene1.p01	VIM-34	beta-lactam
gb|AGC50805.1|ARO:3002305|VIM-35	VIM-35	beta-lactam
gb|AGC50806.1|ARO:3002306|VIM-36	VIM-36	beta-lactam
JX982636.1.gene1.p01	VIM-37	beta-lactam
gi|1028110976|ref|WP_063865188.1|	VIM-38	beta-lactam
gb|AGS82586.1|ARO:3002309|VIM-39	VIM-39	beta-lactam
AM087411.1.gene1.p01	VIM-4	beta-lactam
CAE46566	VIM-4	beta-lactam
CAE51025	VIM-4	beta-lactam
gb|AJP08641.1|ARO:3003178|VIM-42	VIM-42	beta-lactam
gb|AJP67511.1|ARO:3003179|VIM-43	VIM-43	beta-lactam
ALM96779.1	vim-48	beta-lactam
AY144612.1.gene1.p01	VIM-5	beta-lactam
gi|1028110986|ref|WP_063865198.1|	VIM-5	beta-lactam
gb|AAN84550.1|ARO:3002276|VIM-6	VIM-6	beta-lactam
AJ536835.1.gene1.p01	VIM-7	beta-lactam
gi|340707458|pdb|2Y8B|A	VIM-7	beta-lactam
gi|659835203|pdb|4D1U|A	VIM-7	beta-lactam
gi|659835204|pdb|4D1V|A	VIM-7	beta-lactam
gi|659835205|pdb|4D1W|A	VIM-7	beta-lactam
AY524987.1.gene1.p01	VIM-8	beta-lactam
AY524988.1.gene1.p01	VIM-9	beta-lactam
gi|1028110996|ref|WP_063865208.1|	cphA2	beta-lactam
gi|1039948592|ref|WP_065017923.1|	cphA2	beta-lactam
gi|515978495|ref|WP_017409078.1|	cphA2	beta-lactam
gi|516390820|ref|WP_017780219.1|	cphA2	beta-lactam
gi|516398145|ref|WP_017787543.1|	cphA2	beta-lactam
