Tag	SARG.Seq.ID	Type	Subtype	HMM.category	Mechanism.group	Mechanism.subgroup	Mechanism.subgroup2	SARG3.0_F	SARG3.0_L	SARG3.0_S
	HM246246.1.gene1.p1	beta_lactam	beta_lactam__TEM-187	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	JN211012.1.gene1.p01	beta_lactam	beta_lactam__TEM-188	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	JN254627.1.gene1.p01	beta_lactam	beta_lactam__TEM-189	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	JX042489.1.gene1.p01	beta_lactam	beta_lactam__TEM-19	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	JN416112.1.gene1.p01	beta_lactam	beta_lactam__TEM-190	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	gb|APY23677.1|ARO:3001051|TEM-191	beta_lactam	beta_lactam__TEM-191	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	JF949915.1.gene1.p01	beta_lactam	beta_lactam__TEM-192	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	JN935135.1.gene1.p1	beta_lactam	beta_lactam__TEM-193	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	JN935136.1.gene1.p1	beta_lactam	beta_lactam__TEM-194	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	JN935137.1.gene1.p1	beta_lactam	beta_lactam__TEM-195	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	gb|AFE48832.1|ARO:3001376|TEM-196	beta_lactam	beta_lactam__TEM-196	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	HQ877606.1.gene1.p01	beta_lactam	beta_lactam__TEM-197	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	AB700703.1.gene1.p01	beta_lactam	beta_lactam__TEM-198	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	gb|AFN69127.1|ARO:3001058|TEM-199	beta_lactam	beta_lactam__TEM-199	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	X54606.1.gene1.p01	beta_lactam	beta_lactam__TEM-2	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	Y17581.1.gene1.p01	beta_lactam	beta_lactam__TEM-20	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	JX310327.1.gene1.p01	beta_lactam	beta_lactam__TEM-201	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	KC900516.1.gene1.p1	beta_lactam	beta_lactam__TEM-205	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	KC783461.1.gene1.p01	beta_lactam	beta_lactam__TEM-206	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	KC818234.1.gene1.p01	beta_lactam	beta_lactam__TEM-207	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	KC865667.1.gene1.p01	beta_lactam	beta_lactam__TEM-208	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	KF240808.1.gene1.p01	beta_lactam	beta_lactam__TEM-209	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	Y17582.1.gene1.p01	beta_lactam	beta_lactam__TEM-21	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	KF513179.1.gene1.p1	beta_lactam	beta_lactam__TEM-211	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	KF663615.1.gene1.p1	beta_lactam	beta_lactam__TEM-213	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	gb|AJO16044.1|ARO:3001391|TEM-214	beta_lactam	beta_lactam__TEM-214	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	gb|AJO16045.1|ARO:3001392|TEM-215	beta_lactam	beta_lactam__TEM-215	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	KF944358.1.gene1.p01	beta_lactam	beta_lactam__TEM-216	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	gb|CDN33426.1|ARO:3001394|TEM-217	beta_lactam	beta_lactam__TEM-217	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	gb|AIS39742.1|ARO:3003157|TEM-219	beta_lactam	beta_lactam__TEM-219	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	Y17583.1.gene1.p01	beta_lactam	beta_lactam__TEM-22	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	gb|AIW68620.1|ARO:3003158|TEM-220	beta_lactam	beta_lactam__TEM-220	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	X65253.1.gene1.p01	beta_lactam	beta_lactam__TEM-24	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	gb|WP_047028173.1|ARO:3000896|TEM-26	beta_lactam	beta_lactam__TEM-26	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	U37195.1.gene1.p1	beta_lactam	beta_lactam__TEM-28	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	Y17584.1.gene1.p01	beta_lactam	beta_lactam__TEM-29	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	X64523.1.gene1.p01	beta_lactam	beta_lactam__TEM-3	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	AJ437107.1.gene1.p01	beta_lactam	beta_lactam__TEM-30	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	GU371926.1.gene94.p01	beta_lactam	beta_lactam__TEM-33	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	KC292503.1.gene5.p01	beta_lactam	beta_lactam__TEM-34	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	gb|CDR98216.1|ARO:3000876|TEM-4	beta_lactam	beta_lactam__TEM-4	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	FR717535.1.gene1.p01	beta_lactam	beta_lactam__TEM-40	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	gb|CAA66659.1|ARO:3000911|TEM-42	beta_lactam	beta_lactam__TEM-42	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	U95363.2.gene1.p01	beta_lactam	beta_lactam__TEM-43	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	X95401.1.gene1.p01	beta_lactam	beta_lactam__TEM-45	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	Y10279.1.gene1.p01	beta_lactam	beta_lactam__TEM-47	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	Y10280.1.gene1.p01	beta_lactam	beta_lactam__TEM-48	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	Y10281.1.gene1.p01	beta_lactam	beta_lactam__TEM-49	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	Y13612.1.gene1.p01	beta_lactam	beta_lactam__TEM-52	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	AF104441.1.gene1.p01	beta_lactam	beta_lactam__TEM-53	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	AF104442.1.gene1.p01	beta_lactam	beta_lactam__TEM-54	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	DQ286729.1.gene1.p1	beta_lactam	beta_lactam__TEM-55	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	FJ405211.1.gene1.p01	beta_lactam	beta_lactam__TEM-57	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	gb|AAD45935.1|ARO:3000928|TEM-59	beta_lactam	beta_lactam__TEM-59	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	X57972.1.gene1.p1	beta_lactam	beta_lactam__TEM-6	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	AF047171.1.gene1.p01	beta_lactam	beta_lactam__TEM-60	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	AF332513.1.gene1.p01	beta_lactam	beta_lactam__TEM-63	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	AF091113.2.gene1.p01	beta_lactam	beta_lactam__TEM-67	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	AJ239002.1.gene1.p01	beta_lactam	beta_lactam__TEM-68	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	gb|AAO33760.1|ARO:3000879|TEM-7	beta_lactam	beta_lactam__TEM-7	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	AF188199.1.gene1.p01	beta_lactam	beta_lactam__TEM-70	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	AF203816.1.gene1.p01	beta_lactam	beta_lactam__TEM-71	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	AF157553.1.gene1.p1	beta_lactam	beta_lactam__TEM-72	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	AF190695.1.gene1.p01	beta_lactam	beta_lactam__TEM-73	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	AY130284.1.gene1.p1	beta_lactam	beta_lactam__TEM-75	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	AF190694.1.gene1.p01	beta_lactam	beta_lactam__TEM-76	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	AF190693.1.gene1.p01	beta_lactam	beta_lactam__TEM-78	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	AF190692.1.gene1.p01	beta_lactam	beta_lactam__TEM-79	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	X65252.1.gene1.p01	beta_lactam	beta_lactam__TEM-8	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	AF347054.1.gene1.p1	beta_lactam	beta_lactam__TEM-80	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	AF427127.1.gene1.p01	beta_lactam	beta_lactam__TEM-81	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	AF427128.1.gene1.p01	beta_lactam	beta_lactam__TEM-82	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	AF427129.1.gene1.p01	beta_lactam	beta_lactam__TEM-83	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	AF427130.1.gene1.p01	beta_lactam	beta_lactam__TEM-84	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	AJ277414.1.gene1.p01	beta_lactam	beta_lactam__TEM-85	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	AJ277415.1.gene1.p01	beta_lactam	beta_lactam__TEM-86	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	AF250872.1.gene1.p1	beta_lactam	beta_lactam__TEM-87	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	AY027590.1.gene1.p1	beta_lactam	beta_lactam__TEM-88	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	AY039040.1.gene1.p01	beta_lactam	beta_lactam__TEM-89	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	AF351241.1.gene1.p01	beta_lactam	beta_lactam__TEM-90	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	AB049569.1.gene1.p01	beta_lactam	beta_lactam__TEM-91	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	AF143804.1.gene1.p1	beta_lactam	beta_lactam__TEM-92	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	AJ318093.1.gene1.p01	beta_lactam	beta_lactam__TEM-93	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	AJ318094.1.gene1.p01	beta_lactam	beta_lactam__TEM-94	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	AJ308558.1.gene1.p01	beta_lactam	beta_lactam__TEM-95	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	AY092401.1.gene1.p1	beta_lactam	beta_lactam__TEM-96	TEM	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	gb|AAD37403.1|ARO:3003202|TLA-1	beta_lactam	beta_lactam__TLA-1	TLA-1	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	gb|CAG27800.1|ARO:3003203|TLA-2	beta_lactam	beta_lactam__TLA-2	TLA-2	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	gb|BAQ22139.1|ARO:3003204|TLA-3	beta_lactam	beta_lactam__TLA-3	TLA-3	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	gb|ALU64000|ARO:3003713|VCC-1	beta_lactam	beta_lactam__VCC-1	VCC-1	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	AF010416.1.gene1.p01	beta_lactam	beta_lactam__VEB-1	VEB	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	gi|987444470|gb|AMD83510.1|	beta_lactam	beta_lactam__VEB-1	VEB	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	gb|AAK14294.1|ARO:3003712|VEB-1b	beta_lactam	beta_lactam__VEB-1b	VEB	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	AY027870.1.gene1.p01	beta_lactam	beta_lactam__VEB-2	VEB	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	AY536519.1.gene1.p01	beta_lactam	beta_lactam__VEB-3	VEB	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	EF136375.1.gene1.p01	beta_lactam	beta_lactam__VEB-4	VEB	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	EF420108.1.gene1.p01	beta_lactam	beta_lactam__VEB-5	VEB	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	ACA34904	beta_lactam	beta_lactam__VEB-6	VEB	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	FJ825622.1.gene1.p1	beta_lactam	beta_lactam__VEB-7	VEB	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	JX679208.1.gene1.p1	beta_lactam	beta_lactam__VEB-8	VEB	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	AF324833.1.gene1.p01	beta_lactam	beta_lactam__VEB-9	VEB	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	CAJ43422	beta_lactam	beta_lactam__y56	y56	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	CAL12097	beta_lactam	beta_lactam__y56	y56	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	gi|517909231|ref|WP_019079439.1|	beta_lactam	beta_lactam__y56	y56	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	gi|519721353|ref|WP_020283175.1|	beta_lactam	beta_lactam__y56	y56	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	gi|742414057|ref|WP_038893172.1|	beta_lactam	beta_lactam__y56	y56	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	gi|818397829|ref|WP_046694984.1|	beta_lactam	beta_lactam__y56	y56	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	gi|910771266|ref|WP_050078031.1|	beta_lactam	beta_lactam__y56	y56	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	gi|910783216|ref|WP_050088272.1|	beta_lactam	beta_lactam__y56	y56	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	gi|910794852|ref|WP_050097703.1|	beta_lactam	beta_lactam__y56	y56	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	gi|910807052|ref|WP_050106980.1|	beta_lactam	beta_lactam__y56	y56	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	gi|910877934|ref|WP_050125352.1|	beta_lactam	beta_lactam__y56	y56	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	gi|910880844|ref|WP_050127727.1|	beta_lactam	beta_lactam__y56	y56	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	gi|910885777|ref|WP_050131597.1|	beta_lactam	beta_lactam__y56	y56	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	gi|910886656|ref|WP_050132409.1|	beta_lactam	beta_lactam__y56	y56	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	gi|910904471|ref|WP_050137910.1|	beta_lactam	beta_lactam__y56	y56	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	gi|910920679|ref|WP_050140630.1|	beta_lactam	beta_lactam__y56	y56	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	gi|910959796|ref|WP_050145866.1|	beta_lactam	beta_lactam__y56	y56	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	gi|912029408|ref|WP_050159440.1|	beta_lactam	beta_lactam__y56	y56	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	gi|912451930|ref|WP_050163074.1|	beta_lactam	beta_lactam__y56	y56	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	gi|912859645|ref|WP_050296155.1|	beta_lactam	beta_lactam__y56	y56	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	gi|912862495|ref|WP_050298167.1|	beta_lactam	beta_lactam__y56	y56	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	gi|912864546|ref|WP_050299934.1|	beta_lactam	beta_lactam__y56	y56	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	gi|912948577|ref|WP_050318352.1|	beta_lactam	beta_lactam__y56	y56	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	gi|912970863|ref|WP_050322900.1|	beta_lactam	beta_lactam__y56	y56	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	gi|912985828|ref|WP_050334115.1|	beta_lactam	beta_lactam__y56	y56	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	gi|915697058|ref|WP_050869942.1|	beta_lactam	beta_lactam__y56	y56	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	gi|915713962|ref|WP_050875187.1|	beta_lactam	beta_lactam__y56	y56	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	gi|915860211|ref|WP_050915107.1|	beta_lactam	beta_lactam__y56	y56	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	gi|915865859|ref|WP_050916711.1|	beta_lactam	beta_lactam__y56	y56	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	gi|939342212|ref|WP_054888161.1|	beta_lactam	beta_lactam__y56	y56	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	gi|951138808|ref|WP_057620550.1|	beta_lactam	beta_lactam__y56	y56	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	gi|951144970|ref|WP_057625744.1|	beta_lactam	beta_lactam__y56	y56	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	Q01166	beta_lactam	beta_lactam__y56	y56	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	ZP_04633951	beta_lactam	beta_lactam__y56	y56	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	ZP_04635798	beta_lactam	beta_lactam__y56	y56	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	AAX55643	beta_lactam	beta_lactam__y56	y56	Enzymatic inactivation	Class A beta-lactamase		Yes	Yes	Yes
	gb|AFV91534.1|ARO:3004786|FIM-1	beta_lactam	beta_lactam__FIM-1	FIM-1	Enzymatic inactivation	Class B beta-lactamase		Yes	Yes	Yes
	gi|1028083092|ref|WP_063842248.1|	beta_lactam	beta_lactam__BcI	BcI	Enzymatic inactivation	Class B1 beta-lactamase		Yes	Yes	Yes
	gb|AAA22562.1|ARO:3002878|BcII	beta_lactam	beta_lactam__BcII	BcII	Enzymatic inactivation	Class B1 beta-lactamase		Yes	Yes	Yes
	ABY44328	beta_lactam	beta_lactam__BcII	BcII	Enzymatic inactivation	Class B1 beta-lactamase		Yes	Yes	Yes
	gb|AAR20596.1|ARO:3004189|Bla2	beta_lactam	beta_lactam__Bla2	Bla2	Enzymatic inactivation	Class B1 beta-lactamase		Yes	Yes	Yes
	gb|AVX51087.1|ARO:3004559|CAM-1	beta_lactam	beta_lactam__CAM-1	CAM-1	Enzymatic inactivation	Class B1 beta-lactamase		Yes	Yes	Yes
	M63556.1.gene1.p01	beta_lactam	beta_lactam__CcrA beta-lactamase	CcrA beta-lactamase	Enzymatic inactivation	Class B1 beta-lactamase		Yes	Yes	Yes
	AAM93063	beta_lactam	beta_lactam__CcrA beta-lactamase	CcrA beta-lactamase	Enzymatic inactivation	Class B1 beta-lactamase		Yes	Yes	Yes
	AAR04097	beta_lactam	beta_lactam__CcrA beta-lactamase	CcrA beta-lactamase	Enzymatic inactivation	Class B1 beta-lactamase		Yes	Yes	Yes
	AAR04099	beta_lactam	beta_lactam__CcrA beta-lactamase	CcrA beta-lactamase	Enzymatic inactivation	Class B1 beta-lactamase		Yes	Yes	Yes
	BAC06841	beta_lactam	beta_lactam__CcrA beta-lactamase	CcrA beta-lactamase	Enzymatic inactivation	Class B1 beta-lactamase		Yes	Yes	Yes
	gi|1028110993|ref|WP_063865205.1|	beta_lactam	beta_lactam__CcrA beta-lactamase	CcrA beta-lactamase	Enzymatic inactivation	Class B1 beta-lactamase		Yes	Yes	Yes
	gi|1028110994|ref|WP_063865206.1|	beta_lactam	beta_lactam__CcrA beta-lactamase	CcrA beta-lactamase	Enzymatic inactivation	Class B1 beta-lactamase		Yes	Yes	Yes
	gi|1047414821|ref|WP_065739491.1|	beta_lactam	beta_lactam__CcrA beta-lactamase	CcrA beta-lactamase	Enzymatic inactivation	Class B1 beta-lactamase		Yes	Yes	Yes
	gi|492364765|ref|WP_005821510.1|	beta_lactam	beta_lactam__CcrA beta-lactamase	CcrA beta-lactamase	Enzymatic inactivation	Class B1 beta-lactamase		Yes	Yes	Yes
	EF672680.1.gene1.p01	beta_lactam	beta_lactam__CGB-1	CGB-1	Enzymatic inactivation	Class B1 beta-lactamase		Yes	Yes	Yes
	gb|AIL46641.1|ARO:3000579|Chryseobacterium	beta_lactam	beta_lactam__Chryseobacterium meningosepticum BlaB	Chryseobacterium meningosepticum BlaB	Enzymatic inactivation	Class B1 beta-lactamase		Yes	Yes	Yes
	X96858.1.gene1.p01	beta_lactam	beta_lactam__Chryseobacterium meningosepticum BlaB	Chryseobacterium meningosepticum BlaB	Enzymatic inactivation	Class B1 beta-lactamase		Yes	Yes	Yes
	gb|AGC92784.1|ARO:3000848|DIM-1	beta_lactam	beta_lactam__DIM-1	DIM-1	Enzymatic inactivation	Class B1 beta-lactamase		Yes	Yes	Yes
	AF416700.1.gene1.p01	beta_lactam	beta_lactam__EBR-1	EBR	Enzymatic inactivation	Class B1 beta-lactamase		Yes	Yes	Yes
	gi|518820280|ref|WP_019976234.1|	beta_lactam	beta_lactam__EBR-1	EBR	Enzymatic inactivation	Class B1 beta-lactamase		Yes	Yes	Yes
	gi|740502789|ref|WP_038333643.1|	beta_lactam	beta_lactam__EBR-2	EBR	Enzymatic inactivation	Class B1 beta-lactamase		Yes	Yes	Yes
	CAF05908	beta_lactam	beta_lactam__GIM-1	GIM	Enzymatic inactivation	Class B1 beta-lactamase		Yes	Yes	Yes
	gb|AIY26289.1|ARO:3003194|GIM-2	beta_lactam	beta_lactam__GIM-2	GIM	Enzymatic inactivation	Class B1 beta-lactamase		Yes	Yes	Yes
	gb|AMY61250.1|ARO:3004092|HMB-1	beta_lactam	beta_lactam__HMB-1	HMB-1	Enzymatic inactivation	Class B1 beta-lactamase		Yes	Yes	Yes
	AB104852.1.gene2.p01	beta_lactam	beta_lactam__IMP-1	IMP	Enzymatic inactivation	Class B1 beta-lactamase		Yes	Yes	Yes
	CAK55562	beta_lactam	beta_lactam__IMP-1	IMP	Enzymatic inactivation	Class B1 beta-lactamase		Yes	Yes	Yes
	AB074433.1.gene1.p01	beta_lactam	beta_lactam__IMP-10	IMP	Enzymatic inactivation	Class B1 beta-lactamase		Yes	Yes	Yes
	AB074436.1.gene1.p01	beta_lactam	beta_lactam__IMP-11	IMP	Enzymatic inactivation	Class B1 beta-lactamase		Yes	Yes	Yes
	AJ420864.1.gene1.p01	beta_lactam	beta_lactam__IMP-12	IMP	Enzymatic inactivation	Class B1 beta-lactamase		Yes	Yes	Yes
	AJ550807.1.gene4.p01	beta_lactam	beta_lactam__IMP-13	IMP	Enzymatic inactivation	Class B1 beta-lactamase		Yes	Yes	Yes
	CAD55935	beta_lactam	beta_lactam__IMP-13	IMP	Enzymatic inactivation	Class B1 beta-lactamase		Yes	Yes	Yes
	AY553332.1.gene1.p01	beta_lactam	beta_lactam__IMP-14	IMP	Enzymatic inactivation	Class B1 beta-lactamase		Yes	Yes	Yes
	AY553333.1.gene1.p01	beta_lactam	beta_lactam__IMP-15	IMP	Enzymatic inactivation	Class B1 beta-lactamase		Yes	Yes	Yes
	AJ584652.2.gene3.p01	beta_lactam	beta_lactam__IMP-16	IMP	Enzymatic inactivation	Class B1 beta-lactamase		Yes	Yes	Yes
	AY780674.2.gene1.p01	beta_lactam	beta_lactam__IMP-18	IMP	Enzymatic inactivation	Class B1 beta-lactamase		Yes	Yes	Yes
	EF118171.1.gene4.p01	beta_lactam	beta_lactam__IMP-19	IMP	Enzymatic inactivation	Class B1 beta-lactamase		Yes	Yes	Yes
	AJ243491.gene.p01	beta_lactam	beta_lactam__IMP-2	IMP	Enzymatic inactivation	Class B1 beta-lactamase		Yes	Yes	Yes
	AB196988.1.gene1.p01	beta_lactam	beta_lactam__IMP-20	IMP	Enzymatic inactivation	Class B1 beta-lactamase		Yes	Yes	Yes
	AB204557.1.gene1.p01	beta_lactam	beta_lactam__IMP-21	IMP	Enzymatic inactivation	Class B1 beta-lactamase		Yes	Yes	Yes
	DQ361087.2.gene1.p01	beta_lactam	beta_lactam__IMP-22	IMP	Enzymatic inactivation	Class B1 beta-lactamase		Yes	Yes	Yes
	EF192154.1.gene1.p01	beta_lactam	beta_lactam__IMP-24	IMP	Enzymatic inactivation	Class B1 beta-lactamase		Yes	Yes	Yes
	EU541448.1.gene1.p01	beta_lactam	beta_lactam__IMP-25	IMP	Enzymatic inactivation	Class B1 beta-lactamase		Yes	Yes	Yes
	GU045307.1.gene1.p1	beta_lactam	beta_lactam__IMP-26	IMP	Enzymatic inactivation	Class B1 beta-lactamase		Yes	Yes	Yes
	JF894248.1.gene1.p1	beta_lactam	beta_lactam__IMP-27	IMP	Enzymatic inactivation	Class B1 beta-lactamase		Yes	Yes	Yes
	JQ407409.1.gene2.p01	beta_lactam	beta_lactam__IMP-28	IMP	Enzymatic inactivation	Class B1 beta-lactamase		Yes	Yes	Yes
